Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-647.6736	-756.0955	108.4219	3.440594	0.128899	0.688678	0.0248886	0.157535	2.34183	0.4896122
6	-648.5972	-754.5158	105.9187	10.29359	0.220186	0.221324	0.259462	0.299027	1.884082	1.134026
12	-658.8195	-766.0237	107.2042	6.065576	0.199492	0.13815	0.229493	0.432865	1.919582	1.134026
18	-657.0831	-765.2383	108.1552	4.497554	0.478142	0.158764	0.26236	0.100734	1.736798	1.030861
24	-647.3379	-754.2999	106.962	7.612065	0.801638	0.0499319	0.109739	0.0386912	1.672688	1.085425
30	-639.6774	-748.5269	108.8494	3.098065	0.189386	0.36362	0.165233	0.281761	1.827106	0.9749836
36	-639.8272	-748.81	108.9828	3.098065	0.446311	0.0435168	0.298983	0.211189	1.558199	1.105659
42	-646.8264	-755.1395	108.3131	4.298855	0.459165	0.0427745	0.400134	0.097927	1.944608	0.7046528
48	-649.7233	-754.153	104.4297	19.89921	0.36173	0.0729548	0.387509	0.177806	1.736942	0.8324692
54	-644.9461	-748.9975	104.0513	19.89921	0.457168	0.208279	0.151991	0.182562	2.256294	0.588955
60	-644.2392	-752.4647	108.2256	4.507126	0.470688	0.214439	0.234626	0.0802469	1.951261	0.6730746
66	-642.321	-752.1608	109.8399	1.606512	0.273997	0.533034	0.146256	0.0467134	1.982336	0.8568247
72	-639.9141	-747.212	107.2979	6.364649	0.0898771	0.503332	0.391467	0.015323	2.026721	0.8084966
78	-641.1009	-749.3572	108.2562	4.225611	0.0639941	0.461868	0.405533	0.0686046	2.078798	0.6178561
84	-650.2833	-759.4322	109.1489	2.679079	0.0969229	0.606767	0.253436	0.0428741	1.972703	0.7488557
90	-644.887	-754.8691	109.9821	1.641848	0.0725671	0.507726	0.383831	0.0358759	1.891917	0.7488557
96	-650.7873	-760.1282	109.3409	2.49565	0.137516	0.495743	0.320838	0.0459039	1.967326	0.625216
102	-641.6117	-751.9078	110.2962	1.431839	0.0173271	0.295268	0.632327	0.0550783	1.808708	0.6596338
108	-646.639	-756.4912	109.8522	1.903843	0.00950445	0.745855	0.21695	0.0276906	1.651594	0.9465237
114	-648.8426	-757.0857	108.2431	4.614449	0.00365717	0.837108	0.14858	0.0106549	1.686234	0.9381333
120	-644.6619	-753.4116	108.7497	3.185236	0.204279	0.115444	0.363047	0.31723	1.429478	1.367394
126	-648.6797	-756.9193	108.2395	4.446828	0.166555	0.0994194	0.504884	0.229142	1.466924	1.219504
132	-664.4465	-772.1789	107.7324	6.449318	0.426597	0.416057	0.0420202	0.115326	1.618293	0.726485
138	-651.2302	-760.4013	109.1711	3.135397	0.29768	0.513007	0.0505573	0.138756	1.582529	0.8666263
144	-649.057	-757.4058	108.3488	3.790002	0.0906989	0.485731	0.335958	0.0876122	1.764888	1.146878
150	-654.2814	-759.4371	105.1557	14.94514	0.0778995	0.40902	0.377971	0.135109	1.760247	0.9756871
156	-658.9281	-767.8719	108.9438	2.955007	0.346369	0.264559	0.369825	0.0192478	1.425847	1.32408
162	-657.3982	-765.8794	108.4812	3.370192	0.359246	0.267478	0.0785971	0.294679	2.320484	0.4750109
168	-649.1795	-752.6767	103.4972	23.81983	0.335897	0.315088	0.0734887	0.275527	2.22284	0.6082011
174	-634.4314	-742.0391	107.6077	5.399441	0.102191	0.488983	0.148709	0.260117	2.22284	0.4484735
180	-635.423	-744.2344	108.8113	3.664311	0.189817	0.252054	0.437427	0.120701	1.69883	0.803902
186	-639.1824	-749.1249	109.9425	1.852268	0.0928157	0.351619	0.389718	0.165847	1.66511	0.8757316
192	-628.955	-736.891	107.936	5.037683	0.0579385	0.219492	0.619043	0.103527	1.997474	0.6848376
198	-630.0101	-739.6225	109.6124	2.189942	0.0917225	0.351802	0.392582	0.163893	1.668411	0.957679
204	-637.3588	-746.5335	109.1748	2.752026	0.0526178	0.201816	0.630651	0.114915	1.767967	0.9157341
210	-640.8938	-749.1735	108.2797	4.111529	0.341165	0.114449	0.357641	0.186744	2.103885	0.63544
216	-642.9486	-748.5792	105.6306	12.82052	0.18617	0.170028	0.366372	0.27743	2.000768	0.5838121
222	-653.8923	-761.0627	107.1704	6.982879	0.450177	0.0180046	0.292558	0.239261	1.241214	1.445424
228	-647.7891	-756.4195	108.6304	2.824417	0.461233	0.0176425	0.286675	0.23445	1.579699	1.509223
